날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-06-28,지마켓,58,G마켓,레노버 레노버 LOQ 15AHP10 R7 5060 WIN11 (SSD 512GB),Lenovo,,integrated,512GB,,WIN 11 HOME,,,1741410,1741410,,https://link.gmarket.co.kr/gate/pcs?item-no=4612890240&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,59,G마켓,LG 그램15 15Z95P-GR5WL i5 8GB 256GB 15인치 노트북,LG전자,I5,integrated,8GB,256GB,,15인치,,626620,626620,,https://link.gmarket.co.kr/gate/pcs?item-no=4745248401&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,60,G마켓,삼성전자 삼성전자 갤럭시북4 NT750XGR-A51A WIN11 (SSD 512GB),삼성전자,,integrated,512GB,,WIN 11 HOME,,,1277000,1277000,,https://link.gmarket.co.kr/gate/pcs?item-no=4284439485&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,61,G마켓,삼성전자 삼성 갤럭시북4 NT750XGR-A51A 사무용 대학생 인강용 노트북 -SC2,삼성전자,,integrated,,,,,,1112420,1112420,,https://link.gmarket.co.kr/gate/pcs?item-no=3667421951&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,62,G마켓,삼성 노트북 NT551EBE 인텔8세대 I5-8265U 램16GB SSD 256GB 15.6FHD 윈도우11 중고 노트북,삼성전자,I5-8265U,integrated,16GB,256GB,,,,338530,338530,,https://link.gmarket.co.kr/gate/pcs?item-no=4773152466&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,63,G마켓,레노버 레노버 씽크패드 X390 i5 16G 512G 윈11 터치스크린 중고 노트북,Lenovo,I5,integrated,,,,,,490050,490050,,https://link.gmarket.co.kr/gate/pcs?item-no=4607041206&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,64,G마켓,삼성전자 갤럭시북4 NT750XGR-A51A 최대혜택가 82만 256GB 가성비 대학생 재택근무 강의용 노트북,삼성전자,,integrated,256GB,,,,,1199000,1199000,,https://link.gmarket.co.kr/gate/pcs?item-no=3647869931&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,65,G마켓,레노버 씽크패드 T14s Gen1 10세대 i7 램16G SSD128G Win11Pro 중고 노트북,Lenovo,I7,integrated,,,WIN 11 HOME,,,352180,352180,,https://link.gmarket.co.kr/gate/pcs?item-no=4774753163&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,66,G마켓,삼성전자 삼성전자 갤럭시북5 프로 NT960XHA-KD72G 무선마우스 마우스패드 증정,삼성전자,,integrated,,,,,,3484660,3484660,,https://link.gmarket.co.kr/gate/pcs?item-no=4309091872&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,67,G마켓,삼성전자 삼성전자 갤럭시북4 NT750XGR-A51A WIN11 PRO 인텔 대학생 과제용 공무원 문서작업용 사업자 업무용 인강용,삼성전자,,integrated,,,WIN 11 HOME,,,1160120,1160120,,https://link.gmarket.co.kr/gate/pcs?item-no=4610014032&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,68,G마켓,삼성전자 삼성전자 갤럭시북5 NT750XHD-KC51G 그레이 무료배송,삼성전자,,integrated,,,,,,1789480,1789480,,https://link.gmarket.co.kr/gate/pcs?item-no=4754767034&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,69,G마켓,삼성전자 NE 삼성전자 갤럭시북2 NT550XEZ-A58A Windows 11 설치,삼성전자,,integrated,,,WIN 11 HOME,,,1292530,1292530,,https://link.gmarket.co.kr/gate/pcs?item-no=3288622128&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,70,G마켓,레노버 레노버 아이디어패드 Slim3 15ARP R5-7533HS OLED 가성비 노트북,Lenovo,,integrated,,,,,,859000,859000,,https://link.gmarket.co.kr/gate/pcs?item-no=4623684498&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,71,G마켓,삼성전자 삼성 NT930QDA-KC58Z SSD512GB교체/정품,삼성전자,,integrated,512GB,,,,,1907090,1907090,,https://link.gmarket.co.kr/gate/pcs?item-no=3120578543&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,72,G마켓,삼성전자 삼성전자 갤럭시북6 프로 NT940XJG-KD72G 마우스 마우스패드 증정,삼성전자,,integrated,,,,,,3707830,3707830,,https://link.gmarket.co.kr/gate/pcs?item-no=4737239249&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,73,G마켓,삼성전자 삼성스토어 삼성전자 갤럭시북6프로 NT960XJG-KC71G SSD 1T교체+한컴,삼성전자,,integrated,,,,,,3636300,3636300,,https://link.gmarket.co.kr/gate/pcs?item-no=4715778354&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,74,G마켓,델 델 프로 15 에센셜 PV15250-UB02KR 코어3 16GB/512GB/FD FHD,Dell,,integrated,16GB,512GB,,,,679360,679360,,https://link.gmarket.co.kr/gate/pcs?item-no=4667058366&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,75,G마켓,삼성전자 삼성 오디세이 NT850XCJ-XC716 정품,삼성전자,,integrated,,,,,,2876010,2876010,,https://link.gmarket.co.kr/gate/pcs?item-no=3120591811&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,76,G마켓,삼성전자 삼성전자 갤럭시북6 NT740 14형 (14형 U5 윈도우 11 AI 노트북 ),삼성전자,,integrated,,,,14형,,2299000,2299000,,https://link.gmarket.co.kr/gate/pcs?item-no=4713399967&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,77,G마켓,삼성전자 삼성 갤럭시북 프로360 5G NT935QDB-KC71S 정품,삼성전자,,integrated,,,,,,2606080,2606080,,https://link.gmarket.co.kr/gate/pcs?item-no=3120536062&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,78,G마켓,삼성전자 삼성 갤럭시북 플렉스2 NT950QDA-XC71B 정품,삼성전자,,integrated,,,,,,2260520,2260520,,https://link.gmarket.co.kr/gate/pcs?item-no=3120580429&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,79,G마켓,삼성전자 갤럭시북5 Pro 360 NT960QHA-KC51G + 한컴오피스 JFD,삼성전자,,integrated,,,,,,2410450,2410450,,https://link.gmarket.co.kr/gate/pcs?item-no=4357866337&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,80,G마켓,사무용 노트북 렌탈 대여 30일 단기렌탈 무보증,,,integrated,,,,,,68510,68510,,https://link.gmarket.co.kr/gate/pcs?item-no=3535506284&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,81,G마켓,삼성전자 삼성 NT300E5S i5 지포스 610M 게이밍 중고 노트북,삼성전자,I5,integrated,,,,,,152460,152460,,https://link.gmarket.co.kr/gate/pcs?item-no=4374455605&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,82,G마켓,LG전자 LG 울트라PC 15UB470 6세대 i5 8GB SSD128G 윈도우10,LG전자,I5,integrated,8GB,,,,,245020,245020,,https://link.gmarket.co.kr/gate/pcs?item-no=2378125715&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,83,G마켓,LG전자 LG 15U560 i5-6300U 8G SSD256G 지포스940M Win10,LG전자,I5-6300U,integrated,,,Windows,,,296010,296010,,https://link.gmarket.co.kr/gate/pcs?item-no=1770159380&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,84,G마켓,HP 프로북 465 G11 A40XMPT,HP,,integrated,,,,,,509600,509600,,https://link.gmarket.co.kr/gate/pcs?item-no=4791048837&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,85,G마켓,삼성전자 삼성전자 노트북 NT550XDZ-AD5A/램 16GB (100) 신모델출고,삼성전자,,integrated,16GB,,,,,1142370,1142370,,https://link.gmarket.co.kr/gate/pcs?item-no=2391107899&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,86,G마켓,애플 맥북 프로 2019 15인치 i9 A1990 32GB 500GB SSD 스페이스그레이,Apple,I9,integrated,32GB,500GB,,15인치,,739000,739000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785154616&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,87,G마켓,애플 맥북 프로 2020 13인치 i7 A2251 16GB 512GB SSD 스페이스그레이,Apple,I7,integrated,16GB,512GB,,13인치,,549000,549000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785076875&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,88,G마켓,LG 15U40Q-GR3DK RAM24GB SSD512G변경/정품,LG전자,,integrated,24GB,,,,,1279070,1279070,,https://link.gmarket.co.kr/gate/pcs?item-no=3122202507&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,89,G마켓,애플 맥북프로16 M4프로 CPU14코어 GPU20코어 램24GB SSD512GB 블랙,Apple,,integrated,24GB,512GB,,,,2763600,2763600,,https://link.gmarket.co.kr/gate/pcs?item-no=4784161977&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,90,G마켓,LG전자 LG전자 노트북 15U780 i5 8세대 8GB 256GB 윈10 15U780,LG전자,I5,integrated,8GB,256GB,,,,407270,407270,,https://link.gmarket.co.kr/gate/pcs?item-no=3962276744&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,91,G마켓,레노버 레노버 LOQ 15ARP10E 83S000E3KR WIN 11 설치,Lenovo,,integrated,,,WIN 11 HOME,,,1373130,1373130,,https://link.gmarket.co.kr/gate/pcs?item-no=4757328962&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,92,G마켓,MSI MSI 알파 17 C7VG-R9 QHD /램 32GB교체/파우치+마우스,MSI,,integrated,32GB,,,,,2351020,2351020,,https://link.gmarket.co.kr/gate/pcs?item-no=3252139028&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,93,G마켓,LG전자 LG전자 LG그램북16 16U55U-GSOWK SSD 512GB 교체 모델,LG전자,,integrated,512GB,,,,,1473430,1473430,,https://link.gmarket.co.kr/gate/pcs?item-no=4757387637&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,94,G마켓,레노버 레노버 아이디어패드 Slim1 15IJL7 82LX00DXKR,Lenovo,,integrated,,,,,,547710,547710,,https://link.gmarket.co.kr/gate/pcs?item-no=4754807456&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,95,G마켓,애플 맥북에어13 M3 CPU 8코어 GPU 10코어 램 16GB SSD 512GB 블루,Apple,,integrated,16GB,512GB,,,,1415200,1415200,,https://link.gmarket.co.kr/gate/pcs?item-no=4760813180&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,96,G마켓,삼성전자 삼성 NT850XBC-X701S SSD1TB교체/정품,삼성전자,,integrated,,1TB,,,,2931670,2931670,,https://link.gmarket.co.kr/gate/pcs?item-no=3120590026&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,97,G마켓,레노버 레노버 씽크패드 X390 i7 램16GB NVMe256GB 윈11 중고 노트북,Lenovo,I7,integrated,16GB,256GB,,,,427150,427150,,https://link.gmarket.co.kr/gate/pcs?item-no=4680692222&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,98,G마켓,삼성전자 삼성전자 갤럭시북6 NT740VJG-KC51S 실버 무료배송,삼성전자,,integrated,,,,,,1836700,1836700,,https://link.gmarket.co.kr/gate/pcs?item-no=4754739511&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,99,G마켓,삼성전자 삼성 노트북 NT301E5C I5 8G SSD256 WIN10,삼성전자,I5,integrated,,,Windows,,,193030,193030,,https://link.gmarket.co.kr/gate/pcs?item-no=2011850870&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,지마켓,100,G마켓,삼성전자 삼성전자 센스 NT371B5L i7 16G SSD512 W1N10,삼성전자,I7,integrated,,,,,,338530,338530,,https://link.gmarket.co.kr/gate/pcs?item-no=2079122905&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-28,네이버,1,삼성공식파트너 코인비엠에스,삼성 갤럭시북 인강용 사무용 윈도우11 저가 싼 노트북 기본팩,삼성전자,,integrated,,,,,,498000,498000,,https://smartstore.naver.com/main/products/10407884292
2026-06-28,네이버,2,네이버,"LG전자 LG그램 14ZD95U-GX56K RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1529000,1529000,,https://search.shopping.naver.com/catalog/58488180590
2026-06-28,네이버,3,네이버,"삼성전자 갤럭시북5 프로 노트북 NT960XHA-K71AR 32GB, 1TB",삼성전자,,integrated,32GB,1TB,,,,2999000,2999000,,https://search.shopping.naver.com/catalog/53018472231
2026-06-28,네이버,4,네이버,"삼성전자 갤럭시북4 노트북 NT750XGR-A51A 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,1153990,1153990,,https://search.shopping.naver.com/catalog/52631236642
2026-06-28,네이버,5,네이버,"LG전자 LG그램 노트북 14ZD95U-GX59K RAM 32GB, 1TB",LG전자,,integrated,32GB,1TB,,,,2028000,2028000,,https://search.shopping.naver.com/catalog/59387849996
2026-06-28,네이버,6,베이직스 스토어,베이직북16 사무용 가벼운 노트북 인강용 업무용 영상편집 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,858000,858000,,https://smartstore.naver.com/main/products/11149376385
2026-06-28,네이버,7,베이직스 스토어,베이직북14 사무용 가벼운 노트북 인강용 업무용 저가 싼 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,758000,758000,,https://smartstore.naver.com/main/products/11341640636
2026-06-28,네이버,8,베이직스 스토어,베이직스 베이직북16 노트북 사무용 16인치 업무용 인강용 영상편집 저가 8GB/256GB,Basics,,integrated,8GB,256GB,,16인치,,698000,698000,,https://smartstore.naver.com/main/products/11065832613
2026-06-28,네이버,9,네이버,"Apple 맥북 에어 15 2026년 M5 CPU 10코어/ GPU 10코어 RAM 16GB, 512GB",Apple,,integrated,16GB,512GB,,,,3010000,3010000,,https://search.shopping.naver.com/catalog/59142358555
2026-06-28,네이버,10,네이버,"LG전자 LG그램 14ZD95U-GX5WK RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1519000,1519000,,https://search.shopping.naver.com/catalog/58767810454
2026-06-28,네이버,11,네이버,"LG전자 LG그램 15ZD90T-GX56K 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1625760,1625760,,https://search.shopping.naver.com/catalog/54277867358
2026-06-28,네이버,12,네이버,"Apple 맥북 프로 14 2026년 M5 Pro CPU 15코어/ GPU 16코어 RAM 24GB, 1TB",Apple,,integrated,24GB,1TB,,,,4004330,4004330,,https://search.shopping.naver.com/catalog/59142358543
2026-06-28,네이버,13,온라인총판대리점,LG그램 노트북 15 인텔 i5 16GB 256GB 가벼운 대학생 포토샵 엘지 노트북,LG전자,I5,integrated,16GB,256GB,,,,1499000,1499000,,https://smartstore.naver.com/main/products/8523886424
2026-06-28,네이버,14,LG전자인증점 이좋은세상,LG 그램 프로 17 외장그래픽 RTX5050 노트북 가벼운 고사양 디자인 영상편집 32GB,LG전자,,RTX5050,32GB,,,,,3799000,3799000,,https://smartstore.naver.com/main/products/7965178425
2026-06-28,네이버,15,온라인총판대리점,LG그램 2026 노트북 인텔 팬서레이크 Ultra5 16GB 256GB 사무용 인강용,LG전자,,integrated,16GB,256GB,,,,1699000,1699000,,https://smartstore.naver.com/main/products/9091504708
2026-06-28,네이버,16,제이 씨앤에스,레노버 노트북 슬림3 라이젠 R5 WUXGA win11 포토샵 사무용 인강용 대학생,Lenovo,,integrated,,,WIN 11 HOME,,,649000,649000,,https://smartstore.naver.com/main/products/9984164470
2026-06-28,네이버,17,네이버,"LG전자 LG그램 15ZD95U-GX56K RAM 16GB, 512GB",LG전자,,integrated,16GB,512GB,,,,1758800,1758800,,https://search.shopping.naver.com/catalog/58488120092
2026-06-28,네이버,18,네이버,"삼성전자 갤럭시북4 NT750XGR-A71A 16GB, 512GB",삼성전자,,integrated,16GB,512GB,,,,1448000,1448000,,https://search.shopping.naver.com/catalog/52646775138
2026-06-28,네이버,19,노트북전문파트너점,HP 주식용 노트북 AMD R5 8GB 256GB WIN11 저렴한 휴대용 사무용 대학생용,HP,,integrated,8GB,256GB,WIN 11 HOME,,,629000,629000,,https://smartstore.naver.com/main/products/12375856351
2026-06-28,네이버,20,네이버,"삼성전자 갤럭시북6 프로 NT960XJG-K72A RAM 32GB, 256GB",삼성전자,,integrated,32GB,256GB,,,,3594990,3594990,,https://search.shopping.naver.com/catalog/58766600963
2026-06-28,네이버,21,네이버,"삼성전자 갤럭시북5 프로360 NT960QHA-K71A 16GB, 512GB",삼성전자,,integrated,16GB,512GB,,,,2726700,2726700,,https://search.shopping.naver.com/catalog/54278130349
2026-06-28,네이버,22,네이버,"삼성전자 갤럭시북4 프로 NT940XGQ-A51A 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,1649000,1649000,,https://search.shopping.naver.com/catalog/52646663819
2026-06-28,네이버,23,네이버,"삼성전자 갤럭시북5 프로360 NT960QHA-K71AR 32GB, 1TB",삼성전자,,integrated,32GB,1TB,,,,2998290,2998290,,https://search.shopping.naver.com/catalog/53598611631
2026-06-28,네이버,24,노트북전문파트너점,ASUS 주식용 노트북 AMD R5 150 8GB 256GB Win11 사무용 대학생 코딩,ASUS,,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/13269269353
2026-06-28,네이버,25,베이직스 스토어,베이직북16 Pro 노트북 사무용 업무용 가벼운 영상편집 게이밍 16GB/512GB,Basics,,integrated,16GB,512GB,,,,998000,998000,,https://smartstore.naver.com/main/products/12954624034
2026-06-28,네이버,26,카인드스토어몰,ASUS 노트북 라이젠5 AI 8GB NVMe256GB win11 업무용 영상편집 사무용 대학생 인강용,ASUS,라이젠5,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/11859352437
2026-06-28,네이버,27,카인드스토어몰,HP 노트북 사무용 포토샵 대학생 직장인 사무용 가벼운 인강용 기본 8GB 256GB win11,HP,,integrated,8GB,256GB,WIN 11 HOME,,,569000,569000,,https://smartstore.naver.com/main/products/9433755618
2026-06-28,네이버,28,네이버,"LG전자 그램 프로 17ZD90U-GX79K RAM 32GB, 256GB",LG전자,,integrated,32GB,256GB,,,,3149990,3149990,,https://search.shopping.naver.com/catalog/58781367987
2026-06-28,네이버,29,네이버,"LG전자 LG그램 17ZD90TL-GX79K RAM 32GB, 256GB",LG전자,,integrated,32GB,256GB,,,,2399000,2399000,,https://search.shopping.naver.com/catalog/58488118619
2026-06-28,네이버,30,네이버,"삼성전자 갤럭시북5 프로 NT960XHA-K51A 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,2288740,2288740,,https://search.shopping.naver.com/catalog/53018484299
2026-06-28,네이버,31,창이로운,ASUS 노트북 비보북15 라이젠5 8GB 256GB 윈도우11 대학생 인강용 사무용,ASUS,라이젠5,integrated,8GB,256GB,,,,599000,599000,,https://smartstore.naver.com/main/products/11577222869
2026-06-28,네이버,32,네이버,"LG전자 그램 프로 16ZD95U-GX79K RAM 32GB, 256GB",LG전자,,integrated,32GB,256GB,,,,2433470,2433470,,https://search.shopping.naver.com/catalog/58489271922
2026-06-28,네이버,33,네이버,"LG전자 LG그램 15ZD90U-GX56K RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1847990,1847990,,https://search.shopping.naver.com/catalog/58783093358
2026-06-28,네이버,34,네이버,"LG전자 그램 프로 16ZD95U-GX56K 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,2205000,2205000,,https://search.shopping.naver.com/catalog/58509823828
2026-06-28,네이버,35,네이버,"LG전자 LG그램 15ZD95U-GX5WK RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1659000,1659000,,https://search.shopping.naver.com/catalog/58980669363
2026-06-28,네이버,36,노트북전문파트너점,HP 노트북 AMD R5 8GB 256GB Win11 대학생 인강용 직장인 주식용 사무용,HP,,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/12813277904
2026-06-28,네이버,37,LG전자인증점 이좋은세상,LG 그램 17 울트라5 사무용 업무용 대학생 인강용 가벼운 노트북 휴대용 슬림 대화면,LG전자,,integrated,,,,,,1784000,1784000,,https://smartstore.naver.com/main/products/7965245092
2026-06-28,네이버,38,LG전자인증점 이좋은세상,LG 그램 17 AI 노트북 인텔 울트라5 고성능 가벼운 사무용 대학생 프리도스 16G,LG전자,,integrated,,,,,,2088000,2088000,,https://smartstore.naver.com/main/products/11386783127
2026-06-28,네이버,39,LG전자인증점 티앤티정보,LG그램 14 노트북 팬서레이크 울트라5 16GB 256GB 사무용 대학생,LG전자,,integrated,16GB,256GB,,,,2050000,2050000,,https://smartstore.naver.com/main/products/9686355795
2026-06-28,네이버,40,제이 씨앤에스,LG전자 2026 그램북 노트북 Ai 사무용 대학생 WUXGA 16GB NVMe256GB,LG전자,,integrated,16GB,256GB,,,,1299000,1299000,,https://smartstore.naver.com/main/products/6174236911
2026-06-28,네이버,41,네이버,"LG전자 그램 프로 16ZD90U-GX56K RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,2418970,2418970,,https://search.shopping.naver.com/catalog/58768005169
2026-06-28,네이버,42,네이버,"LG전자 그램북 16U55U-GS5CK 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1483330,1483330,,https://search.shopping.naver.com/catalog/60026597670
2026-06-28,네이버,43,네이버,"삼성전자 갤럭시북6 NT760VJT-A71A 16GB, 512GB",삼성전자,,integrated,16GB,512GB,,,,2148000,2148000,,https://search.shopping.naver.com/catalog/59558974325
2026-06-28,네이버,44,네이버,"삼성전자 갤럭시북6 프로 NT960XJG-K52A 32GB, 256GB",삼성전자,,integrated,32GB,256GB,,,,3439000,3439000,,https://search.shopping.naver.com/catalog/59044766684
2026-06-28,네이버,45,네이버,"LG전자 그램북 15UD50U-GX5JK RAM 8GB, 256GB",LG전자,,integrated,8GB,256GB,,,,943800,943800,,https://search.shopping.naver.com/catalog/58488118409
2026-06-28,네이버,46,네이버,"삼성전자 갤럭시북3 Go NT345XPA-K14A 4GB, 128GB",삼성전자,,integrated,4GB,128GB,,,,498000,498000,,https://search.shopping.naver.com/catalog/52647383677
2026-06-28,네이버,47,네이버,"삼성전자 갤럭시북6 울트라 노트북 NT960UJH-X72A RAM 32GB, 4TB",삼성전자,,integrated,32GB,4TB,,,,6220000,6220000,,https://search.shopping.naver.com/catalog/60599941539
2026-06-28,네이버,48,네이버,"Apple 맥북 네오 A18 Pro CPU 6코어/ GPU 5코어 RAM 8GB, 256GB",Apple,,integrated,8GB,256GB,,,,1160000,1160000,,https://search.shopping.naver.com/catalog/59153094780
2026-06-28,네이버,49,LG전자인증점 베스트CNF,[Win11탑재] LG그램북 16 AMD 라이젠 AI 5 대학생 직장인 노트북 코파일럿PC,LG전자,,integrated,,,WIN 11 HOME,,,1662000,1662000,,https://smartstore.naver.com/main/products/8746609067
2026-06-28,네이버,50,베이직스 스토어,베이직스 베이직북 MS office 16 Pro 사무용 업무용 고사양 노트북 16/512,Basics,,integrated,,,,,,1128000,1128000,,https://smartstore.naver.com/main/products/13110930712
2026-06-28,네이버,51,네이버,"삼성전자 갤럭시 북5 NT750XHW-A51A RAM 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,1498000,1498000,,https://search.shopping.naver.com/catalog/58176897915
2026-06-28,네이버,52,네이버,"삼성전자 갤럭시북5 프로 노트북 NT940XHA-K51A 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,2146700,2146700,,https://search.shopping.naver.com/catalog/53599810243
2026-06-28,네이버,53,네이버,"삼성전자 갤럭시북5 프로 NT940XHA-K71AR 32GB, 512GB",삼성전자,,integrated,32GB,512GB,,,,2798000,2798000,,https://search.shopping.naver.com/catalog/53646596671
2026-06-28,네이버,54,네이버,"삼성전자 갤럭시북4 엣지 NT750XQB-KC01B RAM 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,1279000,1279000,,https://search.shopping.naver.com/catalog/58176066987
2026-06-28,네이버,55,베이직스 스토어,베이직스 베이직북16 Pro 노트북 윈도우11 사무용 업무용 영상편집 16GB/256GB,Basics,,integrated,16GB,256GB,,,,898000,898000,,https://smartstore.naver.com/main/products/12954611511
2026-06-28,네이버,56,창이로운,레노버 노트북 슬림3 라이젠5 8GB SSD256GB 윈도우11 대학생 인강용 사무용,Lenovo,라이젠5,integrated,8GB,256GB,,,,649000,649000,,https://smartstore.naver.com/main/products/10404517814
2026-06-28,네이버,57,스피드썬,2026년 레노버 노트북 V15 고성능 사무용 가성비 노트북 인텔코어i5 16G램 DDR5,Lenovo,,integrated,,,,,,879000,879000,,https://smartstore.naver.com/main/products/10498775122
2026-06-28,네이버,58,네이버,"LG전자 LG그램 노트북 16ZD90RU-GX54K RAM 16GB, 256GB",LG전자,,integrated,16GB,256GB,,,,1557590,1557590,,https://search.shopping.naver.com/catalog/55267346104
2026-06-28,네이버,59,네이버,"LG전자 그램 프로 16ZD90U-GX59K RAM 32GB, 256GB",LG전자,,integrated,32GB,256GB,,,,2988000,2988000,,https://search.shopping.naver.com/catalog/58797096898
2026-06-28,네이버,60,네이버,"삼성전자 갤럭시북5 프로 NT960XHA-K71A 16GB, 1TB",삼성전자,,integrated,16GB,1TB,,,,2777990,2777990,,https://search.shopping.naver.com/catalog/57930049672
2026-06-28,네이버,61,네이버,"삼성전자 갤럭시북6 프로 NT960XJG-K51A 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,2925000,2925000,,https://search.shopping.naver.com/catalog/58967163820
2026-06-28,네이버,62,온라인총판대리점,LG그램 노트북 2026 AMD AI 고르곤포인트 16GB 256GB 업무용 사무용 인강용,LG전자,,integrated,16GB,256GB,,,,1599000,1599000,,https://smartstore.naver.com/main/products/12453578482
2026-06-28,네이버,63,네이버,삼성전자 갤럭시북6 울트라 노트북 NT960UJG-K72A 기본구성 SSD 1TB,삼성전자,,integrated,,1TB,,,,4099000,4099000,,https://search.shopping.naver.com/catalog/59386980650
2026-06-28,네이버,64,네이버,"Apple 맥북 프로 16 2026년 M5 Pro CPU 18코어/ GPU 20코어 RAM 48GB, 1TB",Apple,,integrated,48GB,1TB,,,,5949000,5949000,,https://search.shopping.naver.com/catalog/59156664724
2026-06-28,네이버,65,베이직스 스토어,베이직북14 사무용 가벼운 노트북 업무용 인강용 싼 저가 윈도우11 8GB/256GB,Basics,,integrated,8GB,256GB,,,,598000,598000,,https://smartstore.naver.com/main/products/6873474215
2026-06-28,네이버,66,네이버,"삼성전자 갤럭시북5 프로 NT960XHA-K52A 32GB, 256GB",삼성전자,,integrated,32GB,256GB,,,,2498720,2498720,,https://search.shopping.naver.com/catalog/53018484446
2026-06-28,네이버,67,네이버,"삼성전자 갤럭시북6 프로 NT940XJG-K51A 16GB, 256GB",삼성전자,,integrated,16GB,256GB,,,,2775000,2775000,,https://search.shopping.naver.com/catalog/59049130816
2026-06-28,네이버,68,LG전자인증점 이좋은세상,2026 LG 그램 14 14ZD95U-GX56K AI 노트북 AMD 라이젠5 16GB 초경량,LG전자,라이젠5,integrated,16GB,,,,,1964000,1964000,,https://smartstore.naver.com/main/products/12798844156
